movieId,title,genres,avg_rating,num_ratings,genres_clean
784,"Cable Guy, The (1996)",Comedy|Thriller,2.721300676687227,16699,comedy thriller
785,Kingpin (1996),Comedy,3.288088881233313,11611,comedy
786,Eraser (1996),Action|Drama|Thriller,3.1391211579493685,17341,action drama thriller
787,"Gate of Heavenly Peace, The (1995)",Documentary,3.730769230769231,91,documentary
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,2.797352527133191,22021,comedy fantasy romance sci-fi
789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama,3.0865384615384617,52,drama
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,3.513888888888889,108,drama
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,3.584070796460177,113,documentary
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,3.206896551724138,116,drama
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,3.3846153846153846,104,comedy drama
795,Somebody to Love (1994),Drama,3.182242990654206,107,drama
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,3.3434782608695652,115,comedy
798,Daylight (1996),Action|Adventure|Drama|Thriller,2.8340662562298444,3411,action adventure drama thriller
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,3.365367316341829,6670,comedy horror thriller
800,Lone Star (1996),Drama|Mystery|Western,4.053673859601202,7322,drama mystery western
801,Harriet the Spy (1996),Children|Comedy,3.0077142857142856,1750,children comedy
802,Phenomenon (1996),Drama|Romance,3.4571418434683885,14093,drama romance
803,Walking and Talking (1996),Comedy|Drama|Romance,3.567656765676568,606,comedy drama romance
804,She's the One (1996),Comedy|Romance,3.0742530755711774,2276,comedy romance
805,"Time to Kill, A (1996)",Drama|Thriller,3.694589741587946,12809,drama thriller
806,American Buffalo (1996),Crime|Drama,3.1525573192239857,567,crime drama
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,3.279017857142857,224,comedy romance
808,Alaska (1996),Adventure|Children,3.2162650602409637,830,adventure children
809,Fled (1996),Action|Adventure,2.845991561181435,1422,action adventure
810,Kazaam (1996),Children|Comedy|Fantasy,1.8151079136690647,2085,children comedy fantasy
813,Larger Than Life (1996),Comedy,2.7625250501002006,499,comedy
816,Two Deaths (1995),Drama,3.22972972972973,74,drama
818,"Very Brady Sequel, A (1996)",Comedy,2.6193450371370695,2962,comedy
819,Stefano Quantestorie (1993),Comedy|Drama,3.4482758620689653,58,comedy drama
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,2.852112676056338,71,drama
823,"Collector, The (La collectionneuse) (1967)",Drama,3.386111111111111,180,drama
824,Kaspar Hauser (1993),Drama|Mystery,3.7977099236641223,393,drama mystery
827,"Convent, The (O Convento) (1995)",Drama,3.097560975609756,164,drama
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,3.1143583227445997,1574,adventure children
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,2.6587506453278267,1937,comedy fantasy musical
830,"First Wives Club, The (1996)",Comedy,3.0934836006357465,6921,comedy
831,Stonewall (1995),Drama,3.515625,224,drama
832,Ransom (1996),Crime|Thriller,3.4425968399592253,15696,crime thriller
833,High School High (1996),Comedy,2.708692767086928,1507,comedy
834,Phat Beach (1996),Comedy,2.648780487804878,205,comedy
835,Foxfire (1996),Drama,3.1764408493427703,989,drama
836,Chain Reaction (1996),Action|Adventure|Thriller,2.9058110448335577,5197,action adventure thriller
837,Matilda (1996),Children|Comedy|Fantasy,3.4511921458625525,7130,children comedy fantasy
838,Emma (1996),Comedy|Drama|Romance,3.7704474380562907,8314,comedy drama romance
839,"Crow: City of Angels, The (1996)",Action|Thriller,2.73327718960539,4156,action thriller
840,House Arrest (1996),Children|Comedy,2.7337570621468927,708,children comedy
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,3.698967889908257,872,horror
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,2.764013188883655,2123,comedy horror
843,Lotto Land (1995),Drama,3.2982456140350878,57,drama
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,3.751497005988024,167,drama
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,3.387323943661972,71,drama
846,Flirt (1995),Drama,3.5096618357487923,414,drama
847,"Big Squeeze, The (1996)",Comedy|Drama,2.8508771929824563,114,comedy drama
848,"Spitfire Grill, The (1996)",Drama,3.660499759730899,2081,drama
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,2.7563841807909606,8850,action adventure sci-fi thriller
850,Cyclo (Xich lo) (1995),Crime|Drama,3.5128205128205128,273,crime drama
851,Basquiat (1996),Drama,3.495664739884393,1730,drama
852,Tin Cup (1996),Comedy|Drama|Romance,3.177562402852702,10937,comedy drama romance
853,Dingo (1991),Drama,3.2857142857142856,112,drama
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,3.703319502074689,241,drama
856,Mille bolle blu (1993),Comedy,3.3839285714285716,56,comedy
858,"Godfather, The (1972)",Crime|Drama,4.317030403371463,66440,crime drama
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,3.510840108401084,369,comedy
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,3.459549316586627,2707,action comedy crime thriller
862,Manny & Lo (1996),Drama,3.6082191780821917,365,drama
864,"Wife, The (1995)",Comedy|Drama,3.278409090909091,88,comedy drama
865,Small Faces (1996),Drama,3.29,100,drama
866,Bound (1996),Crime|Drama|Romance|Thriller,3.720406626506024,6640,crime drama romance thriller
867,Carpool (1996),Comedy|Crime,2.373913043478261,345,comedy crime
868,Death in Brunswick (1991),Comedy,3.1263736263736264,91,comedy
869,Kansas City (1996),Crime|Drama|Musical|Thriller,3.0849220103986137,577,crime drama musical thriller
870,Gone Fishin' (1997),Comedy,2.238821138211382,492,comedy
871,Lover's Knot (1996),Comedy,3.194915254237288,59,comedy
872,Vive L'Amour (Ai qing wan sui) (1994),Drama,3.6515151515151514,99,drama
874,Killer: A Journal of Murder (1995),Crime|Drama,3.0945945945945947,74,crime drama
875,Nothing to Lose (1994),Action|Crime|Drama,3.419047619047619,525,action crime drama
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,2.700636942675159,314,action comedy crime thriller
877,Girls Town (1996),Comedy|Drama,3.1964285714285716,168,comedy drama
879,"Relic, The (1997)",Horror|Thriller,2.820588235294118,2380,horror thriller
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,2.468711221414643,5641,sci-fi thriller
881,First Kid (1996),Children|Comedy,2.8212172442941674,1183,children comedy
882,"Trigger Effect, The (1996)",Drama|Thriller,2.978545887961859,839,drama thriller
884,Sweet Nothing (1996),Drama,3.2735849056603774,53,drama
885,Bogus (1996),Children|Drama|Fantasy,2.66156202143951,653,children drama fantasy
886,Bulletproof (1996),Action|Comedy|Crime,3.0485175202156336,1855,action comedy crime
889,1-900 (06) (1994),Drama|Romance,3.3925619834710745,121,drama romance
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,2.5703301673450927,2211,horror thriller
892,Twelfth Night (1996),Comedy|Drama|Romance,3.7219061166429586,1406,comedy drama romance
893,Mother Night (1996),Drama,3.636440677966102,590,drama
895,Venice/Venice (1992),Drama,2.957627118644068,59,drama
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,3.661417322834646,508,drama
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,3.6338495575221237,904,adventure drama romance war
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,4.131497649429147,7445,comedy drama romance
899,Singin' in the Rain (1952),Comedy|Musical|Romance,4.044915976148068,12913,comedy musical romance
900,"American in Paris, An (1951)",Musical|Romance,3.779111644657863,3332,musical romance
901,Funny Face (1957),Comedy|Musical,3.607650273224044,1830,comedy musical
902,Breakfast at Tiffany's (1961),Drama|Romance,3.81588508660752,11835,drama romance
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,4.117005479031184,19529,drama mystery romance thriller
904,Rear Window (1954),Mystery|Thriller,4.226700960495117,24883,mystery thriller
905,It Happened One Night (1934),Comedy|Romance,4.114603862830115,5074,comedy romance
906,Gaslight (1944),Drama|Thriller,4.011717171717172,2475,drama thriller
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,3.917894736842105,950,comedy musical romance
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,4.187254267655402,20093,action adventure mystery romance thriller
909,"Apartment, The (1960)",Comedy|Drama|Romance,4.028897558156336,6921,comedy drama romance
910,Some Like It Hot (1959),Comedy|Crime,4.047655790711346,13608,comedy crime
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,4.034199726402189,5117,comedy crime mystery romance thriller
912,Casablanca (1942),Drama|Romance,4.194516930723827,32190,drama romance
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,4.145630725863284,14190,film-noir mystery
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,3.89464656495441,11077,comedy drama musical romance
915,Sabrina (1954),Comedy|Romance,3.895186070331171,5858,comedy romance
916,Roman Holiday (1953),Comedy|Drama|Romance,4.046414895021788,7573,comedy drama romance
917,"Little Princess, The (1939)",Children|Drama,3.6116928446771377,1146,children drama
918,Meet Me in St. Louis (1944),Musical,3.7190745986779983,2118,musical
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,3.919941900205058,29260,adventure children fantasy musical
920,Gone with the Wind (1939),Drama|Romance|War,3.803762482168331,16824,drama romance war
921,My Favorite Year (1982),Comedy,3.7722155207076797,2487,comedy
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,4.195767195767195,9072,drama film-noir romance
923,Citizen Kane (1941),Drama|Mystery,4.071378708551483,22920,drama mystery
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,3.995171703678967,35934,adventure drama sci-fi
925,Golden Earrings (1947),Adventure|Romance|War,3.5104166666666665,96,adventure romance war
926,All About Eve (1950),Drama,4.161090969017798,6068,drama
927,"Women, The (1939)",Comedy,3.9284984678243107,979,comedy
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,4.0641265521347165,5879,drama mystery romance thriller
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,3.8095450490633365,1121,drama film-noir mystery thriller
930,Notorious (1946),Film-Noir|Romance|Thriller,4.146511237839651,5962,film-noir romance thriller
931,Spellbound (1945),Mystery|Romance|Thriller,3.8738584474885847,2628,mystery romance thriller
932,"Affair to Remember, An (1957)",Drama|Romance,3.808613445378151,2380,drama romance
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,3.9724162011173183,5728,crime mystery romance thriller
934,Father of the Bride (1950),Comedy,3.457254211717375,3977,comedy
935,"Band Wagon, The (1953)",Comedy|Musical,3.7414529914529915,702,comedy musical
936,Ninotchka (1939),Comedy|Romance,3.979700187382886,1601,comedy romance
937,Love in the Afternoon (1957),Comedy|Romance,3.6405172413793103,580,comedy romance
938,Gigi (1958),Musical,3.5905101481075152,1823,musical
939,"Reluctant Debutante, The (1958)",Comedy|Drama,3.2956521739130435,115,comedy drama
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,3.8700860665270995,4299,action adventure romance
941,"Mark of Zorro, The (1940)",Adventure,3.572348860257681,1009,adventure
942,Laura (1944),Crime|Film-Noir|Mystery,4.048068006182381,3235,crime film-noir mystery
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,3.799024918743229,1846,drama fantasy romance
944,Lost Horizon (1937),Drama,3.8095866314863676,1137,drama
945,Top Hat (1935),Comedy|Musical|Romance,4.034662045060658,2308,comedy musical romance
946,To Be or Not to Be (1942),Comedy|Drama|War,3.938150289017341,1730,comedy drama war
947,My Man Godfrey (1936),Comedy|Romance,4.023128278493085,2097,comedy romance
948,Giant (1956),Drama|Romance|Western,3.7270284793121977,1861,drama romance western
949,East of Eden (1955),Drama,3.8901888341543516,2436,drama
950,"Thin Man, The (1934)",Comedy|Crime,4.143992702632265,3837,comedy crime
951,His Girl Friday (1940),Comedy|Romance,4.07953849295487,4897,comedy romance
952,Around the World in 80 Days (1956),Adventure|Comedy,3.4647398843930635,2595,adventure comedy
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,4.039131381299662,18374,children drama fantasy romance
954,Mr. Smith Goes to Washington (1939),Drama,4.008810572687224,6583,drama
955,Bringing Up Baby (1938),Comedy|Romance,4.005278310940499,5210,comedy romance
956,Penny Serenade (1941),Drama|Romance,3.479539641943734,391,drama romance
957,"Scarlet Letter, The (1926)",Drama,3.2656903765690375,239,drama
958,Lady of Burlesque (1943),Comedy|Mystery,3.1179245283018866,106,comedy mystery
959,Of Human Bondage (1934),Drama,3.695804195804196,429,drama
960,Angel on My Shoulder (1946),Crime|Drama,3.508670520231214,173,crime drama
961,Little Lord Fauntleroy (1936),Drama,3.404580152671756,262,drama
962,They Made Me a Criminal (1939),Crime|Drama,3.390909090909091,110,crime drama
963,"Inspector General, The (1949)",Musical,3.556049822064057,562,musical
964,Angel and the Badman (1947),Romance|Western,3.4240331491712706,362,romance western
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,3.965414784882339,4207,drama mystery thriller
966,A Walk in the Sun (1945),Drama|War,3.452205882352941,136,drama war
967,"Outlaw, The (1943)",Western,2.789325842696629,178,western
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,3.6619168249947225,9474,horror sci-fi thriller
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,4.058496536389293,11693,adventure comedy romance war
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,3.485091743119266,436,adventure comedy crime drama romance
971,Cat on a Hot Tin Roof (1958),Drama,3.9255765199161425,3339,drama
972,"Last Time I Saw Paris, The (1954)",Drama,3.0952380952380953,126,drama
973,Meet John Doe (1941),Comedy|Drama,3.813706563706564,1036,comedy drama
974,Algiers (1938),Drama|Romance,3.406896551724138,145,drama romance
976,"Farewell to Arms, A (1932)",Romance|War,3.4967880085653107,467,romance war
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action,3.1006944444444446,144,action
981,Dangerous Ground (1997),Drama,2.596774193548387,217,drama
982,Picnic (1955),Drama,3.632401315789474,608,drama
984,"Pompatus of Love, The (1996)",Comedy|Drama,2.6827731092436973,238,comedy drama
985,Small Wonders (1995),Documentary,3.3,55,documentary
986,Fly Away Home (1996),Adventure|Children,3.510609632873021,2969,adventure children
987,Bliss (1997),Drama|Romance,3.1723549488054608,293,drama romance
988,Grace of My Heart (1996),Comedy|Drama,3.3357933579335795,542,comedy drama
989,Brother of Sleep (Schlafes Bruder) (1995),Drama,3.41025641025641,78,drama
990,Maximum Risk (1996),Action|Adventure|Thriller,2.7336354481369587,993,action adventure thriller
991,Michael Collins (1996),Drama,3.556101246694371,2647,drama
992,"Rich Man's Wife, The (1996)",Thriller,2.710909090909091,275,thriller
993,Infinity (1996),Drama,3.4876543209876543,243,drama
994,Big Night (1996),Comedy|Drama,3.9953271028037385,5457,comedy drama
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,2.9985632183908044,3480,action crime drama thriller
997,Caught (1996),Drama|Thriller,3.5336322869955157,223,drama thriller
998,Set It Off (1996),Action|Crime,3.204209328782708,879,action crime
999,2 Days in the Valley (1996),Crime|Film-Noir,3.288125,3200,crime film-noir
1000,Curdled (1996),Crime,3.1008583690987126,233,crime
1002,Ed's Next Move (1996),Comedy|Romance,3.513986013986014,143,comedy romance
1003,Extreme Measures (1996),Drama|Thriller,3.141656662665066,1666,drama thriller
1004,"Glimmer Man, The (1996)",Action|Thriller,2.672195416164053,1658,action thriller
1005,D3: The Mighty Ducks (1996),Children|Comedy,2.484732824427481,2227,children comedy
1006,"Chamber, The (1996)",Drama,3.220550576184379,1562,drama
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,2.9596688034188032,1872,children comedy western
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,3.332121212121212,825,adventure western
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,3.143853211009174,2725,adventure children fantasy
1010,"Love Bug, The (1969)",Children|Comedy,3.0826231937754724,2699,children comedy
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,2.7481320049813203,1606,children comedy fantasy romance
1012,Old Yeller (1957),Children|Drama,3.5458089668615984,3591,children drama
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,3.435037720033529,4772,children comedy romance
1014,Pollyanna (1960),Children|Comedy|Drama,3.3773584905660377,1749,children comedy drama
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,3.285273159144893,4210,adventure children drama
1016,"Shaggy Dog, The (1959)",Children|Comedy,3.1273333333333335,1500,children comedy
1017,Swiss Family Robinson (1960),Adventure|Children,3.514701684270625,3503,adventure children
1018,That Darn Cat! (1965),Children|Comedy|Mystery,3.0894117647058823,1275,children comedy mystery
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,3.549098039215686,6375,adventure drama sci-fi
1020,Cool Runnings (1993),Comedy,3.2736098852603708,7931,comedy
1021,Angels in the Outfield (1994),Children|Comedy,2.8348329048843186,3890,children comedy
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,3.5493051843933725,11226,animation children fantasy musical romance
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,3.7508660508083143,3464,animation children musical
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,3.18232044198895,1267,animation children musical
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,3.5584919472913614,6830,animation children fantasy musical
1026,So Dear to My Heart (1949),Children|Drama,3.236842105263158,133,children drama
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,3.2978509421977558,9446,adventure drama
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,3.728345567476002,17710,children comedy fantasy musical
1029,Dumbo (1941),Animation|Children|Drama|Musical,3.4673779042200095,10545,animation children drama musical
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,3.0840948029697315,3502,adventure animation children musical
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,3.3516307823491793,4691,adventure children musical
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,3.627041378619377,9981,adventure animation children fantasy musical
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,3.4669260700389106,5397,animation children drama
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,3.5165363800360794,1663,comedy crime drama thriller
1035,"Sound of Music, The (1965)",Musical|Romance,3.8070301291248207,18122,musical romance
1036,Die Hard (1988),Action|Crime|Thriller,3.9423089587952496,45553,action crime thriller
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,2.744390702673653,7443,action horror sci-fi thriller
1038,Unhook the Stars (1996),Drama,3.225,240,drama
1039,Synthetic Pleasures (1995),Documentary,3.0172413793103448,58,documentary
1040,"Secret Agent, The (1996)",Drama,3.33974358974359,156,drama
1041,Secrets & Lies (1996),Drama,4.0470005127328665,5851,drama
1042,That Thing You Do! (1996),Comedy|Drama,3.452292441140025,8877,comedy drama
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,3.013157894736842,1216,drama romance
1044,Surviving Picasso (1996),Drama,3.3197674418604652,516,drama
1046,Beautiful Thing (1996),Drama|Romance,3.9508833922261486,1415,drama romance
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,3.425526173772261,9265,action drama thriller
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,3.401436031331593,5362,action adventure
1050,Looking for Richard (1996),Documentary|Drama,3.7581828442437923,1772,documentary drama
1051,Trees Lounge (1996),Drama,3.5662525879917184,1449,drama
1053,Normal Life (1996),Crime|Drama|Romance,3.023696682464455,211,crime drama romance
1054,Get on the Bus (1996),Drama,3.489911727616646,793,drama
1055,Shadow Conspiracy (1997),Thriller,2.7176470588235295,340,thriller
1056,Jude (1996),Drama,3.460561497326203,748,drama
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,3.4321644150617994,3479,comedy musical romance
1058,Bitter Sugar (Azúcar amarga) (1996),Drama,3.2613636363636362,132,drama
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,3.5419373406792203,12161,drama romance
1060,Swingers (1996),Comedy|Drama,3.826076623253161,10519,comedy drama
1061,Sleepers (1996),Thriller,3.6353874883286648,9639,thriller
1062,"Sunchaser, The (1996)",Drama,3.04375,80,drama
1063,Johns (1996),Drama,3.2955974842767297,159,drama
1066,Shall We Dance (1937),Comedy|Musical|Romance,3.9739336492890995,1477,comedy musical romance
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,3.4551282051282053,156,comedy musical romance
1068,Crossfire (1947),Crime|Film-Noir,3.6530054644808745,366,crime film-noir
1069,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller,3.922945205479452,876,crime film-noir thriller
1070,Macao (1952),Adventure,3.1142857142857143,70,adventure
1071,For the Moment (1994),Romance|War,3.310344827586207,58,romance war
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,3.7156561780506525,32575,children comedy fantasy musical
1075,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)",Comedy|Romance,3.41015625,128,comedy romance
1076,"Innocents, The (1961)",Drama|Horror|Thriller,3.821476510067114,745,drama horror thriller
1077,Sleeper (1973),Comedy|Sci-Fi,3.828878061627601,7594,comedy sci-fi
1078,Bananas (1971),Comedy|War,3.7018990504747626,4002,comedy war
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,3.825762936753649,22610,comedy crime
1080,Monty Python's Life of Brian (1979),Comedy,3.9873039718598857,27292,comedy
1081,Victor/Victoria (1982),Comedy|Musical|Romance,3.51325,4000,comedy musical romance
1082,"Candidate, The (1972)",Drama,3.624738493723849,1912,drama
1083,"Great Race, The (1965)",Comedy|Musical,3.46934396076027,1631,comedy musical
1084,Bonnie and Clyde (1967),Crime|Drama,3.8675777568331764,10610,crime drama
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,3.656369183829138,1311,adventure drama
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,4.032749586321015,7252,crime mystery thriller
1087,Madame Butterfly (1995),Musical,3.3843283582089554,268,musical
1088,Dirty Dancing (1987),Drama|Musical|Romance,3.2701955782312924,14112,drama musical romance
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,4.092682369083009,43730,crime mystery thriller
1090,Platoon (1986),Drama|War,3.905312940229422,19876,drama war
1091,Weekend at Bernie's (1989),Comedy,2.804567180031864,5649,comedy
1092,Basic Instinct (1992),Crime|Mystery|Thriller,3.3637029611351017,12968,crime mystery thriller
1093,"Doors, The (1991)",Drama,3.3591054706752095,8116,drama
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,3.648193340155869,12703,drama romance thriller
1095,Glengarry Glen Ross (1992),Drama,3.8578070784177654,7205,drama
1096,Sophie's Choice (1982),Drama,3.896585848589807,4042,drama
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,3.729124060613527,40585,children drama sci-fi
1098,"Search for One-eye Jimmy, The (1996)",Comedy,3.0821428571428573,140,comedy
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,3.825400457665904,2185,children drama fantasy
1100,Days of Thunder (1990),Action|Drama|Romance,2.8571911441608924,5917,action drama romance
1101,Top Gun (1986),Action|Romance,3.419706664450723,24068,action romance
1102,American Strays (1996),Action,2.6139240506329116,79,action
1103,Rebel Without a Cause (1955),Drama,3.7853281273464483,6659,drama
1104,"Streetcar Named Desire, A (1951)",Drama,3.9820338512763596,7208,drama
1105,Children of the Corn IV: The Gathering (1996),Horror,2.323809523809524,945,horror
1107,Loser (1991),Comedy,2.397590361445783,83,comedy
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,3.955612244897959,1960,documentary
1112,Palookaville (1996),Action|Comedy|Drama,3.3982188295165394,393,action comedy drama
1113,"Associate, The (1996)",Comedy,3.1854395604395602,1092,comedy
1114,"Funeral, The (1996)",Crime|Drama,3.2271825396825395,504,crime drama
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,3.369565217391304,184,drama
1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,3.657303370786517,267,drama
1119,Drunks (1995),Drama,3.142857142857143,182,drama
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,3.5601729399796542,9830,comedy drama
1121,Glory Daze (1995),Drama,2.78,125,drama
1123,"Perfect Candidate, A (1996)",Documentary,3.645933014354067,209,documentary
1124,On Golden Pond (1981),Drama,3.6833710640049393,4859,drama
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,3.6282870708546384,5476,comedy crime
1126,Drop Dead Fred (1991),Comedy|Fantasy,2.6384875499538887,3253,comedy fantasy
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,3.6745673807539587,20399,action adventure sci-fi thriller
1128,"Fog, The (1980)",Horror,3.0976475810031068,2253,horror
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,3.4105728075767234,10981,action adventure sci-fi thriller
1130,"Howling, The (1980)",Horror|Mystery,3.2177708146821846,2234,horror mystery
1131,Jean de Florette (1986),Drama|Mystery,4.103291713961408,3524,drama mystery
1132,Manon of the Spring (Manon des sources) (1986),Drama,4.063253943705536,3233,drama
1133,Talking About Sex (1994),Comedy|Drama,3.576923076923077,104,comedy drama
1134,Johnny 100 Pesos (Johnny cien pesos) (1993),Action|Drama,3.163793103448276,58,action drama
1135,Private Benjamin (1980),Comedy,3.0925072744907856,4124,comedy
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,4.1356325793411886,46508,adventure comedy fantasy
1137,Hustler White (1996),Romance,3.1986301369863015,73,romance
1138,Dadetown (1995),Drama,3.4423076923076925,52,drama
1142,Get Over It (1996),Drama,2.984848484848485,66,drama
1143,Three Lives and Only One Death (Trois vies & une seule mort) (1996),Comedy,3.3951612903225805,62,comedy
1144,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,3.6932515337423313,163,documentary
1145,Snowriders (1996),Documentary,3.5083333333333333,60,documentary
1147,When We Were Kings (1996),Documentary,4.12631315657829,3998,documentary
1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,4.111800362565148,17652,animation children comedy crime
1149,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994),Documentary|Drama,3.237704918032787,61,documentary drama
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,3.8897235576923075,1664,drama
1151,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy,3.66046511627907,430,animation comedy drama fantasy
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller,3.4563106796116503,206,crime film-noir thriller
1153,Raw Deal (1948),Film-Noir,3.298816568047337,169,film-noir
1154,T-Men (1947),Film-Noir,3.3653846153846154,130,film-noir
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",Drama,3.3833333333333333,60,drama
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War,3.7889026658400495,1613,drama war
1162,"Ruling Class, The (1972)",Comedy|Drama,3.7807328605200947,846,comedy drama
1163,Mina Tannenbaum (1994),Drama,3.372950819672131,244,drama
1164,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),Drama,3.3630434782608694,230,drama
